,name,start,end,college,lon,lat,loc,info,loc_type,desc
0,乙晓光,1974,1977,,115.47,38.87,河北省保定市保定市,保定,3,"1974.03—1977, 空军保定学校学习"
1,乙晓光,1977,1979,,116.4,39.9,北京市北京市北京市,东北,0,"1977—1979,东北空军飞行员、中队长"
2,乙晓光,1979,1989,,104.07,30.67,四川省成都市成都市,解放军,3,"1979—1989,某军区空军飞行大队长、成都军区空军司令部军训处射击主任、航空兵团团长（其间：1984—1986,解放军空军指挥学院学习）"
3,乙晓光,1989,1992,,102.72,25.05,云南省昆明市昆明市,空军航空兵,1,"1989—1992,成都军区云南空军航空兵训练基地政治部主任,航空兵师参谋长"
4,乙晓光,1992,1996,,116.4,39.9,北京市北京市北京市,空军,1,"1992—1996,空军航空飞行师师长"
5,乙晓光,1996,2003,,114.3,30.6,湖北省武汉市武汉市,武汉,3,"1996—2003.10,空军司令部军训部部长、云南航空兵训练基地司令员、成都军区空军副参谋长、空军武汉基地司令员、空军武汉指挥所主任"
6,乙晓光,2003,2004,,113.27,23.13,广东省广州市广州市,广州军区空军,3,"2003.10—2004.03,广州军区空军副参谋长"
7,乙晓光,2004,2008,,116.4,39.9,北京市北京市北京市,空军指挥学院,0,"2004.03—2008.03,空军指挥学院院长"
8,乙晓光,2008,2010,,116.4,39.9,北京市北京市北京市,空军,1,"2008.03—2010.12,空军副参谋长"
9,乙晓光,2010,2012,,118.78,32.07,江苏省南京市南京市,南京军区空军,3,"2010.12—2012.12,中国人民解放军南京军区副司令员兼南京军区空军司令员"
10,乙晓光,2012,2014,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2012.12—2014.07,中国人民解放军总参谋长助理"
11,乙晓光,2014,2016,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2014.07—2016.01,中国人民解放军副总参谋长"
12,乙晓光,2016,2018,,116.4,39.9,北京市北京市北京市,中国共产党,0,"2016.01—,中国共产党中央军事委员会联合参谋部副参谋长"
13,丁来杭,1957,2001,,116.4,39.9,北京市北京市北京市,空军航空兵,0,"—2001.12,历任空军航空兵第二十四师七十一团副团长、团长、副师长、北空训练基地司令员。"
14,丁来杭,2001,2003,,116.4,39.9,北京市北京市北京市,任空,1,"2001.12—2003.12,任空八军参谋长。"
15,丁来杭,2003,2007,,119.3,26.08,福建省福州市福州市,福州,3,"2003.12—2007.12,任空军福州指挥所司令员。"
16,丁来杭,2007,2009,,116.4,39.9,北京市北京市北京市,空军指挥学院,0,"2007.12—2009.1,任空军指挥学院院长。"
17,丁来杭,2009,2012,,104.07,30.67,四川省成都市成都市,成都军区,3,"2009.1—2012.8,任成都军区空军参谋长。"
18,丁来杭,2012,2016,,123.43,41.8,辽宁省沈阳市沈阳市,沈阳军区,3,"2012.8—2016.2,任沈阳军区副司令员兼军区空军司令员。"
19,丁来杭,2016,2017,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2016.2—2017.8,任中国人民解放军北部战区空军司令员。"
20,丁来杭,2017,2018,,116.4,39.9,北京市北京市北京市,中国人民解放军空军,0,"2017.8—,任中国人民解放军空军司令员。"
21,丁学东,1987,1991,,116.4,39.9,北京市北京市北京市,财政部,0,"1987—1991,财政部工业交通财务司调研处副处长；"
22,丁学东,1991,1994,,116.4,39.9,北京市北京市北京市,财政部,0,"1991—1994,财政部工业交通财务司调研处处长；"
23,丁学东,1994,1997,,116.4,39.9,北京市北京市北京市,国有资产管理局,0,"1994—1997,国家国有资产管理局办公室主任兼人事教育司司长；"
24,丁学东,1997,1998,,116.4,39.9,北京市北京市北京市,国有资产管理局,0,"1997—1998,国家国有资产管理局产权司司长；"
25,丁学东,1998,2000,,116.4,39.9,北京市北京市北京市,财政部,0,"1998—2000,财政部国有资本金基础管理司司长；"
26,丁学东,2000,2005,,116.4,39.9,北京市北京市北京市,财政部,0,"2000—2005,财政部农业司司长（其间：2003.03—2004.03挂职任三峡总公司财务部副总经理）；"
27,丁学东,2005,2006,,116.4,39.9,北京市北京市北京市,财政部,0,"2005.08—2006.11,财政部教科文司司长；"
28,丁学东,2006,2008,,116.4,39.9,北京市北京市北京市,财政部,0,"2006.11—2008.03,财政部部长助理、党组成员；"
29,丁学东,2008,2010,,116.4,39.9,北京市北京市北京市,财政部,0,"2008.03—2010.05,财政部副部长、党组成员。分管农业司、企业司、监督检查局、国家农业综合开发办公室、中国资产评估协会、财政部驻各地财政监察专员办事处等。"
30,丁学东,2010,2013,,116.4,39.9,北京市北京市北京市,国务院,0,"2010.05—2013.07,国务院副秘书长,全国双拥工作领导小组副组长（兼）。（2013.05——今,国家减灾委员会副主任。）"
31,丁学东,2013,2014,,116.4,39.9,北京市北京市北京市,中国,0,"2013.07—2014.10,中国投资有限责任公司董事长兼首席执行官。"
32,丁学东,2014,2017,,116.4,39.9,北京市北京市北京市,中国,0,"2014.10—2017.02,中国投资有限责任公司董事长兼首席执行官,中金公司董事、董事长."
33,丁学东,2017,2018,,116.4,39.9,北京市北京市北京市,国务院,0,2017.02—国务院副秘书长（正部长级）
34,丁学东,2017,2018,,116.4,39.9,北京市北京市北京市,央行,1,2017.03—央行货币政策委员会委员。
35,丁薛祥,1978,1982,,116.4,39.9,北京市北京市北京市,东北,0,"1978—1982,东北重型机械学院机械工程系锻压工艺及设备专业学习"
36,丁薛祥,1982,1984,,121.47,31.23,上海市上海市上海市,上海,3,"1982—1984,上海材料研究所九室科研人员"
37,丁薛祥,1984,1988,,121.47,31.23,上海市上海市上海市,上海,3,"1984—1988,上海材料研究所办公室副主任、团委书记"
38,丁薛祥,1988,1992,,121.47,31.23,上海市上海市上海市,上海,3,"1988—1992,上海材料研究所办公室主任、宣传部主任"
39,丁薛祥,1992,1994,,121.47,31.23,上海市上海市上海市,青,3,"1992—1994,上海材料研究所九室主任（其间：1993.09—1993.12,上海市委党校中青干部培训班学习）"
40,丁薛祥,1994,1996,,121.47,31.23,上海市上海市上海市,上海,3,"1994—1996,上海材料研究所副所长"
41,丁薛祥,1989,1994,复旦大学,116.4,39.9,北京市北京市北京市,复旦大学,1,"1989—1994,复旦大学管理学院行政管理专业在职研究生学习,获理学硕士学位"
42,丁薛祥,1996,1999,,121.47,31.23,上海市上海市上海市,上海,3,"1996—1999,上海材料研究所党委副书记、所长"
43,丁薛祥,1999,2001,,121.47,31.23,上海市上海市上海市,上海市科委,3,"1999—2001,上海市科委副主任（正局级）"
44,丁薛祥,2001,2004,,121.45,31.25,上海市上海市闸北区,闸北区,3,"2001—2004,上海市闸北区委副书记、代区长、区长"
45,丁薛祥,2004,2006,,121.47,31.23,上海市上海市上海市,上海市委,3,"2004—2006,上海市委组织部副部长,市人事局局长、党组书记,市编办主任,市委党校副校长、校委会副主任,市行政学院副院长"
46,丁薛祥,2006,2007,,121.47,31.23,上海市上海市上海市,上海市委,3,"2006—2007,上海市委副秘书长、办公厅主任,市级机关工作党委书记"
47,丁薛祥,2007,2012,,121.47,31.23,上海市上海市上海市,上海,3,"2007—2012,上海市委常委、秘书长"
48,丁薛祥,2012,2013,,121.47,31.23,上海市上海市上海市,上海,3,"2012—2013,上海市委常委、政法委书记"
49,丁薛祥,2013,2015,,116.4,39.9,北京市北京市北京市,中央办公厅,0,"2013—2015,中央办公厅副主任兼国家主席办公室主任"
50,丁薛祥,2015,2017,,116.4,39.9,北京市北京市北京市,中央办公厅,0,"2015—2017,中央办公厅主持常务工作的副主任（正部长级）兼国家主席办公室主任"
51,丁薛祥,2017,2018,,116.4,39.9,北京市北京市北京市,中央政治局,0,"2017—　中央政治局委员、中央书记处书记,中央办公厅主任兼国家主席办公室主任,中央直属机关工委书记"
52,于伟国,1973,1973,,121.1,31.45,江苏省苏州市太仓市,长江,3,"1973.01—1973.07,江苏省太仓县长江化工厂工人"
53,于伟国,1973,1977,,121.1,31.45,江苏省苏州市太仓市,太仓县,3,"1973.07—1977.07,江苏省太仓县布厂工人、干部、党支部副书记"
54,于伟国,1977,1979,,121.1,31.45,江苏省苏州市太仓市,城厢镇,3,"1977.07—1979.09,江苏省太仓县城厢镇团委书记"
55,于伟国,1979,1983,中国人民大学,116.4,39.9,北京市北京市北京市,中国,0,"1979.09—1983.07,中国人民大学中国语言文学系中国文学专业学习"
56,于伟国,1983,1985,,116.4,39.9,北京市北京市北京市,中央书记处,0,"1983.07—1985.12,中央书记处研究室干部"
57,于伟国,1985,1987,,116.4,39.9,北京市北京市北京市,中央书记处,0,"1985.12—1987.10,中央书记处研究室简报组副处级调研员"
58,于伟国,1987,1991,,116.4,39.9,北京市北京市北京市,中央文献,1,"1987.10—1991.05,中央文献研究室综合研究组编辑、邓小平研究组生平小组副组长"
59,于伟国,1991,1995,,116.4,39.9,北京市北京市北京市,中央办公厅,0,"1991.05—1995.08,中央办公厅秘书局秘书（1992.01明确为正处长级,1994.10明确为副局级）"
60,于伟国,1995,1999,厦门大学,118.08,24.48,福建省厦门市厦门市,厦门市,3,"1995.08—1999.05,福建省厦门市市长助理（挂职）（其间：1996.11—1997.11,厦门大学世界经济专业研究生课程班学习）"
61,于伟国,1999,1999,,118.08,24.48,福建省厦门市厦门市,厦门市,3,"1999.05—1999.11,福建省厦门市副市长"
62,于伟国,1999,2001,,118.08,24.48,福建省厦门市厦门市,厦门,3,"1999.11—2001.09,福建省厦门市委常委、秘书长"
63,于伟国,2001,2002,,118.08,24.48,福建省厦门市厦门市,厦门,3,"2001.09—2002.05,福建省厦门市委常委、组织部部长"
64,于伟国,2002,2005,,118.08,24.48,福建省厦门市厦门市,厦门市委,3,"2002.05—2005.01,福建省厦门市委副书记、组织部部长"
65,于伟国,2005,2006,,119.3,26.08,福建省福州市福州市,福建省委,1,"2005.01—2006.08,福建省委组织部副部长（正厅长级）"
66,于伟国,2006,2006,,119.3,26.08,福建省福州市福州市,福建省委,1,"2006.08—2006.11,福建省委组织部部长"
67,于伟国,2006,2009,,119.3,26.08,福建省福州市福州市,福建,1,"2006.11—2009.06,福建省委常委、组织部部长"
68,于伟国,2009,2009,,118.08,24.48,福建省厦门市厦门市,厦门市委,3,"2009.06—2009.07,福建省委常委、组织部部长,厦门市委书记[1]"
69,于伟国,2009,2010,,118.08,24.48,福建省厦门市厦门市,厦门市委,3,"2009.07—2010.01,福建省委常委、厦门市委书记"
70,于伟国,2010,2012,,118.08,24.48,福建省厦门市厦门市,人大常委会,3,"2010.01—2012.01,福建省委常委,厦门市委书记、市人大常委会主任[2]"
71,于伟国,2012,2013,,118.08,24.48,福建省厦门市厦门市,厦门市委,3,"2012.01—2013.04,福建省委常委、厦门市委书记"
72,于伟国,2013,2013,,118.08,24.48,福建省厦门市厦门市,厦门市委,3,"2013.04—2013.05,福建省委副书记、厦门市委书记"
73,于伟国,2013,2015,,119.3,26.08,福建省福州市福州市,福建省委,1,"2013.05—2015.11,福建省委副书记"
74,于伟国,2015,2016,,119.3,26.08,福建省福州市福州市,福建省委,1,"2015.11—2016.01,福建省委副书记、代省长"
75,于伟国,2016,2017,,119.3,26.08,福建省福州市福州市,福建省委,1,"2016.01—2017.10,福建省委副书记、省长"
76,于伟国,2017,2018,,119.3,26.08,福建省福州市福州市,福建省委,1,"2017.10—,福建省委书记、省长[3]"
77,于忠福,1964,1974,华中师范大学,116.4,39.9,北京市北京市北京市,中央党校,0,"1964—1974.12,后在小学、初中、高中读书,先后就读于华中师范大学政历系、中央党校领导干部基础科、中国人民大学商学院,研究生学历。"
78,于忠福,1974,2012,国防大学,121.47,31.23,上海市上海市上海市,上海市,3,"1974.12—2012.12,应征入伍,历任空军雷达兵第四十九团司令部战士、宣传教育干事、政治指导员、政治处组织股股长、任免科长,武汉军区空军政治部干部部、济南军区空军政治部干部处副处长、处长,空军航空兵19歼击师政委,国防大学毕业后到天津扬村空24师任政委,南空政治部副主任,空军上海指挥所政治委员。上海市人大代表。"
79,于忠福,2012,2014,,116.98,36.67,山东省济南市济南市,济南军区,3,"2012.12—2014.07,任济南军区空军政治委员。"
80,于忠福,2014,2015,,118.78,32.07,江苏省南京市南京市,南京军区空军,3,"2014.07—2015.07,任南京军区空军政治委员。"
81,于忠福,2015,2018,,116.4,39.9,北京市北京市北京市,中国人民解放军空军,0,"2015.07—,任中国人民解放军空军政委"
82,万立骏,1957,1982,,121.62,38.92,辽宁省大连市大连市,大连理工大学,3,"—1982.1,于大连理工大学获工学学士学位。"
83,万立骏,1982,1987,,121.62,38.92,辽宁省大连市大连市,大连理工大学,3,"1982.1—1987.6,于大连理工大学获工学硕士学位"
84,万立骏,1987,1996,,116.4,39.9,北京市北京市北京市,日本,0,"1987.6—1996.3,于日本东北大学获博士学位。"
85,万立骏,1982,1984,,126.55,43.83,吉林省吉林市吉林市,邮电局,3,"1982.02—1984.08,吉林省邮电工业总厂 助理工程师 吉林省邮电局政治部 干事"
86,万立骏,1987,1992,大连海事大学,116.4,39.9,北京市北京市北京市,大连海事大学,1,"1987.07—1992.02,大连海事大学 讲师"
87,万立骏,1996,1997,,116.4,39.9,北京市北京市北京市,日本,0,"1996.04—1997.09,日本科学技术振兴事业团 研究员"
88,万立骏,1997,1998,,109.12,21.48,广西壮族自治区北海市北海市,北海道,3,"1997.10—1998.09,日本北海道大学 客座教授"
89,万立骏,1998,2000,,116.4,39.9,北京市北京市北京市,日本,0,"1998.10—2000.03,日本东北大学 助理教授"
90,万立骏,2000,1998,,116.4,39.9,北京市北京市北京市,中国科学院,0,"2000.03—1998,入选中国科学院“百人计划”后回国"
91,万立骏,1999,2004,,116.4,39.9,北京市北京市北京市,中国科学院,0,"1999.09—2004.2,中国科学院化学研究所 研究员"
92,万立骏,2004,2013,,116.4,39.9,北京市北京市北京市,中国科学院,0,"2004.2—2013.1,中国科学院化学研究所所长，中国科学院分子科学中心主任。"
93,万立骏,2009,2018,,116.4,39.9,北京市北京市北京市,中国科学院,0,"2009—,年当选中国科学院院士"
94,万立骏,2010,2018,,116.4,39.9,北京市北京市北京市,当选,1,"2010—,当选第三世界科学院院士。"
95,万立骏,2012,2017,,116.4,39.9,北京市北京市北京市,当选,1,"2012.11.14—2017,当选为中共第十八届中央候补委员。"
96,万立骏,2015,2017,中国科学技术大学,116.4,39.9,北京市北京市北京市,任,1,"2015.3—2017.6,任中国科学技术大学校长（副部长级）。"
97,万立骏,2017,2018,,116.4,39.9,北京市北京市北京市,中国,0,"2017.6.9—,任中国侨联第九届委员会主席,中国共产党第十九届中央委员会委员，党的十九大代表"
98,习近平,1969,1975,,110.18,36.88,陕西省延安市延川县,河,3,"1969—1975,　陕西省延川县文安驿公社梁家河大队知青、党支部书记"
99,习近平,1975,1979,清华大学,116.4,39.9,北京市北京市北京市,清华大学,1,"1975—1979,　清华大学化工系基本有机合成专业学习"
100,习近平,1979,1982,,116.4,39.9,北京市北京市北京市,国务院办公厅,0,"1979—1982,　国务院办公厅、中央军委办公厅秘书（现役）"
101,习近平,1982,1983,,117.18,39.15,天津市天津市河北区,河北省,3,"1982—1983,　河北省正定县委副书记"
102,习近平,1983,1985,,114.57,38.15,河北省石家庄市正定县,武装部,3,"1983—1985,　河北省正定县委书记,正定县武装部第一政委、党委第一书记"
103,习近平,1985,1988,,118.08,24.48,福建省厦门市厦门市,厦门,3,"1985—1988,　福建省厦门市委常委、副市长"
104,习近平,1988,1990,,119.3,26.08,福建省福州市福州市,福建省,1,"1988—1990,　福建省宁德地委书记,宁德军分区党委第一书记"
105,习近平,1990,1993,,119.3,26.08,福建省福州市福州市,福州,3,"1990—1993,　福建省福州市委书记、市人大常委会主任,福州军分区党委第一书记"
106,习近平,1993,1995,,119.3,26.08,福建省福州市福州市,福州,3,"1993—1995,　福建省委常委,福州市委书记、市人大常委会主任,福州军分区党委第一书记"
107,习近平,1995,1996,,119.3,26.08,福建省福州市福州市,福州,3,"1995—1996,　福建省委副书记,福州市委书记、市人大常委会主任,福州军分区党委第一书记"
108,习近平,1996,1999,,119.3,26.08,福建省福州市福州市,福建省,1,"1996—1999,　福建省委副书记,福建省高炮预备役师第一政委"
109,习近平,1999,2000,,119.3,26.08,福建省福州市福州市,福建省,1,"1999—2000,　福建省委副书记、代省长,南京军区国防动员委员会副主任,福建省国防动员委员会主任,福建省高炮预备役师第一政委"
110,习近平,2000,2002,,119.3,26.08,福建省福州市福州市,福建省,1,"2000—2002,　福建省委副书记、省长,南京军区国防动员委员会副主任,福建省国防动员委员会主任,福建省高炮预备役师第一政委"
111,习近平,1998,2002,清华大学,116.4,39.9,北京市北京市北京市,清华大学,1,"1998—2002,      清华大学人文社会学院马克思主义理论与思想政治教育专业在职研究生班学习,获法学博士学位"
112,习近平,2002,2002,,120.15,30.28,浙江省杭州市杭州市,浙江省,1,"2002—2002,　浙江省委副书记、代省长,南京军区国防动员委员会副主任,浙江省国防动员委员会主任"
113,习近平,2002,2003,,120.15,30.28,浙江省杭州市杭州市,浙江省,1,"2002—2003,　浙江省委书记、代省长,浙江省军区党委第一书记,南京军区国防动员委员会副主任,浙江省国防动员委员会主任"
114,习近平,2003,2007,,120.15,30.28,浙江省杭州市杭州市,浙江省,1,"2003—2007,　浙江省委书记、省人大常委会主任,浙江省军区党委第一书记"
115,习近平,2007,2007,,121.47,31.23,上海市上海市上海市,上海警备区,3,"2007—2007,　上海市委书记,上海警备区党委第一书记"
116,习近平,2007,2008,,116.4,39.9,北京市北京市北京市,中央政治局常委,0,"2007—2008,　中央政治局常委、中央书记处书记,中央党校校长"
117,习近平,2008,2010,,116.4,39.9,北京市北京市北京市,中央政治局常委,0,"2008—2010,　中央政治局常委、中央书记处书记,中华人民共和国副主席,中央党校校长"
118,习近平,2010,2012,,116.4,39.9,北京市北京市北京市,中央政治局常委,0,"2010—2012,　中央政治局常委、中央书记处书记,中华人民共和国副主席,中共中央军事委员会副主席,中华人民共和国中央军事委员会副主席,中央党校校长"
119,习近平,2012,2013,,116.4,39.9,北京市北京市北京市,中央委员会,0,"2012—2013,　中央委员会总书记,中共中央军事委员会主席,中华人民共和国副主席,中华人民共和国中央军事委员会副主席"
120,习近平,2013,2018,,116.4,39.9,北京市北京市北京市,中央委员会,0,"2013—,　中央委员会总书记,中共中央军事委员会主席,中华人民共和国主席,中华人民共和国中央军事委员会主席"
121,马飚,1972,1978,,109.42,24.33,广西壮族自治区柳州市柳州市,柳州,3,"1972—1978,广西壮族自治区柳州钢铁厂工人"
122,马飚,1978,1982,,116.4,39.9,北京市北京市北京市,中央民族学院,0,"1978—1982,中央民族学院政治系政治经济学专业学习"
123,马飚,1982,1991,,108.9,24.78,广西壮族自治区河池市罗城仫佬族自治县,罗城仫佬族自治县,3,"1982—1991,广西壮族自治区计委计划经济研究所助理研究员、副研究员、副所长（其间：1990—1991,挂职任广西壮族自治区罗城仫佬族自治县委副书记）"
124,马飚,1991,1992,,116.4,39.9,北京市北京市北京市,中国社会科学院民族研究所,0,"1991—1992,中国社会科学院民族研究所副研究员"
125,马飚,1992,1994,,116.4,39.9,北京市北京市北京市,中国社会科学院民族研究所,0,"1992—1994,中国社会科学院民族研究所经济研究室主任、研究员"
126,马飚,1994,1994,,109.12,21.48,广西壮族自治区北海市北海市,北海,3,"1994—1994,广西壮族自治区北海市委书记助理"
127,马飚,1994,1998,,108.37,22.82,广西壮族自治区南宁市南宁市,广西壮族自治区,1,"1994—1998,广西壮族自治区经济体制改革委员会副主任"
128,马飚,1998,2002,,108.37,22.82,广西壮族自治区南宁市南宁市,广西壮族自治区,1,"1998—2002,广西壮族自治区百色地委副书记、行署专员"
129,马飚,2002,2004,,108.37,22.82,广西壮族自治区南宁市南宁市,广西壮族自治区,1,"2002—2004,广西壮族自治区百色地（市）委书记"
130,马飚,2004,2005,,108.37,22.82,广西壮族自治区南宁市南宁市,广西壮族自治区,1,"2004—2005,广西壮族自治区政府副主席"
131,马飚,2005,2006,,108.37,22.82,广西壮族自治区南宁市南宁市,人大常委会,3,"2005—2006,广西壮族自治区党委常委,南宁市委书记、市人大常委会主任"
132,马飚,2006,2007,,108.37,22.82,广西壮族自治区南宁市南宁市,南宁,3,"2006—2007,广西壮族自治区党委常委、南宁市委书记"
133,马飚,2007,2008,,108.37,22.82,广西壮族自治区南宁市南宁市,南宁,3,"2007—2008,广西壮族自治区党委副书记、区政府代主席,南宁市委书记"
134,马飚,2008,2008,,108.37,22.82,广西壮族自治区南宁市南宁市,南宁,3,"2008—2008,广西壮族自治区党委副书记、区政府主席,南宁市委书记"
135,马飚,2008,2013,,108.37,22.82,广西壮族自治区南宁市南宁市,广西壮族自治区,1,"2008—2013,广西壮族自治区党委副书记、区政府主席[1]"
136,马飚,2013,2018,,108.37,22.82,广西壮族自治区南宁市南宁市,广西壮族自治区,1,"2013—,十二届全国政协副主席,广西壮族自治区党委副书记、区政府主席（—20133）"
137,马兴瑞,1978,1982,,121.67,42.02,辽宁省阜新市阜新市,阜新,3,"1978.10—1982.07,阜新矿业学院机电工程系工程力学专业学习；"
138,马兴瑞,1982,1985,,117.2,39.12,天津市天津市天津市,天津大学,3,"1982.07—1985.03,天津大学力学系一般力学专业硕士研究生；"
139,马兴瑞,1985,1988,哈尔滨工业大学,116.4,39.9,北京市北京市北京市,哈尔滨工业大学,1,"1985.03—1988.03,哈尔滨工业大学飞行动力学研究室一般力学专业博士研究生；"
140,马兴瑞,1988,1995,哈尔滨工业大学,116.4,39.9,北京市北京市北京市,哈尔滨工业大学,1,"1988.03—1995.01,哈尔滨工业大学讲师、副教授、教授（1991.12）、博士生导师（1993.10）；"
141,马兴瑞,1995,1996,哈尔滨工业大学,116.4,39.9,北京市北京市北京市,哈尔滨工业大学,1,"1995.01—1996.04,哈尔滨工业大学航天学院副院长、系主任；"
142,马兴瑞,1996,1996,哈尔滨工业大学,116.4,39.9,北京市北京市北京市,哈尔滨工业大学,1,"1996.04—1996.05,哈尔滨工业大学副校长；"
143,马兴瑞,1996,1999,,116.4,39.9,北京市北京市北京市,中国空间技术研究院,0,"1996.05—1999.09,中国空间技术研究院（五院）副院长（正司局级）、党委委员（1996.06任实践五号卫星总指挥和总设计师）；"
144,马兴瑞,1999,2007,,116.4,39.9,北京市北京市北京市,中国航天科技集团公司,0,"1999.09—2007.08,中国航天科技集团公司副总经理、党组成员（其间：2004.11—2005.01参加中央党校地厅级领导干部进修班）；"
145,马兴瑞,2007,2013,,116.4,39.9,北京市北京市北京市,中国航天科技集团公司,0,"2007.08—2013.03,中国航天科技集团公司总经理、党组书记（其间：2007.当选为国际宇航科学院院士,2007.10任中国宇航学会理事长,2007.11任中国载人航天工程副总指挥；2008.12任中国新一代运载火箭工程总指挥；2010.03—2010.04参加中央党校第47期省部级领导干部进修班）；"
146,马兴瑞,2013,2013,,116.4,39.9,北京市北京市北京市,国家航天局,0,"2013.03—2013.05,工业和信息化部副部长、党组成员,国家航天局局长,国家原子能机构主任,国家国防科技工业局局长、党组书记（2013.03任中国绕探测工程总指挥,2013.当选亚太空间合作组织理事会主席）；"
147,马兴瑞,2013,2013,,116.4,39.9,北京市北京市北京市,国家航天局,0,"2013.05—2013.11,工业和信息化部副部长、党组副书记,国家航天局局长,国家原子能机构主任,国家国防科技工业局局长、党组书记,国务院中央军委专门委员会委员（2013.06）,国务院振兴东北地区等老工业基地领导小组成员（2013.06）；"
148,马兴瑞,2013,2015,,113.27,23.13,广东省广州市广州市,广东省委,1,"2013.11—2015.03,广东省委副书记、政法委书记,省社工委主任；"
149,马兴瑞,2015,2015,,114.05,22.55,广东省深圳市深圳市,深圳,3,"2015.03—2015.04,广东省委副书记,深圳市委书记,省委政法委书记、省社工委主任"
150,马兴瑞,2015,2016,,114.05,22.55,广东省深圳市深圳市,深圳,3,"2015.04—2016.12,广东省委副书记,深圳市委书记；"
151,马兴瑞,2016,2017,,113.27,23.13,广东省广州市广州市,广东省委,1,"2016.12—2017.01,广东省委副书记,副省长、代理省长、省政府党组书记；"
152,马兴瑞,2017,2018,,113.27,23.13,广东省广州市广州市,广东省委,1,"2017.01—,广东省委副书记,省长、省政府党组书记。"
153,王宁,1955,2003,,116.4,39.9,北京市北京市北京市,高炮团,0,"—2003.12,曾任第12集团军高炮团团长、高炮旅旅长；31军防空旅旅长、91师师长；"
154,王宁,2003,2006,,121.47,31.23,上海市上海市上海市,上海警备区,3,"2003.12—2006.11,任上海警备区参谋长；"
155,王宁,2006,2007,,115.85,28.68,江西省南昌市南昌市,江西省,1,"2006.11—2007.11,任江西省军区司令员；"
156,王宁,2007,2010,,116.4,39.9,北京市北京市北京市,任,1,"2007.11—2010.12,任第31集团军军长；"
157,王宁,2010,2013,,116.4,39.9,北京市北京市北京市,北京军区,3,"2010.12—2013.07,任北京军区参谋长；"
158,王宁,2013,2014,,116.4,39.9,北京市北京市北京市,解放军,0,"2013.07—2014.12,任解放军副总参谋长（正大军区级将领）。"
159,王宁,2014,2015,,116.4,39.9,北京市北京市北京市,武警部队,0,"2014.12—2015.01,任武警部队司令员。"
160,王宁,2015,2018,,116.4,39.9,北京市北京市北京市,武警部队,0,"2015.01—,任武警部队司令员、中央政法委委员"
161,王军,1987,1992,,116.4,39.9,北京市北京市北京市,财政部,0,"1987—1992,分别任财政部会计司一处副处长、处长；"
162,王军,1992,1993,,116.4,39.9,北京市北京市北京市,财政部,0,"1992—1993,财政部办公厅部长秘书室处长级秘书；"
163,王军,1993,1994,,116.4,39.9,北京市北京市北京市,中国注册会计师协会,0,"1993—1994,中国注册会计师协会副秘书长；"
164,王军,1994,1998,,116.4,39.9,北京市北京市北京市,财政部,0,"1994—1998,财政部办公厅副主任（1996.以后主持工作）；"
165,王军,1998,2003,,116.4,39.9,北京市北京市北京市,财政部,0,"1998.07—2003.09,财政部办公厅主任、新闻发言人；"
166,王军,2003,2005,,116.4,39.9,北京市北京市北京市,财政部,0,"2003.09—2005.10,财政部部长助理、党组成员；"
167,王军,2005,2012,,116.4,39.9,北京市北京市北京市,财政部,0,"2005.10—2012.04,财政部副部长、党组成员；"
168,王军,2012,2013,,116.4,39.9,北京市北京市北京市,财政部,0,"2012.04—2013.03,财政部副部长、党组副书记；"
169,王军,2013,2018,,116.4,39.9,北京市北京市北京市,国家税务总局,0,"2013.03—,国家税务总局党组书记、局长。"
170,王勇,1969,1977,,126.53,45.8,黑龙江省哈尔滨市哈尔滨市,黑龙江,1,"1969—1977,黑龙江生产建设兵团一师三团三十一连机务排长"
171,王勇,1977,1979,,116.4,39.9,北京市北京市北京市,七机部,0,"1977—1979,七机部二三0厂总装车间调试员"
172,王勇,1979,1982,,116.4,39.9,北京市北京市北京市,北京广播电视大学,3,"1979—1982,北京广播电视大学电子专业学习"
173,王勇,1982,1983,,116.4,39.9,北京市北京市北京市,航天部,1,"1982—1983,航天部二三0厂技术科主管技术员"
174,王勇,1983,1984,,116.4,39.9,北京市北京市北京市,航天部,1,"1983—1984,航天部二三0厂总装车间副指导员兼党支部书记"
175,王勇,1984,1989,哈尔滨工业大学,116.4,39.9,北京市北京市北京市,航天部,1,"1984—1989,航天部二三0厂政治部副主任、厂长助理兼副总经济师（其间：1987.09—1988.01,哈尔滨工业大学管理学院总工程师研修班学习）"
176,王勇,1989,1992,哈尔滨工业大学,116.4,39.9,北京市北京市北京市,哈尔滨工业大学,1,"1989—1992,哈尔滨工业大学技术经济工程专业硕士研究生"
177,王勇,1992,1993,,116.4,39.9,北京市北京市北京市,航空航天部,0,"1992—1993,借调航空航天部体改司工作"
178,王勇,1993,1994,,116.4,39.9,北京市北京市北京市,航天,1,"1993—1994,航天总公司二三0厂副厂长"
179,王勇,1994,1995,,116.4,39.9,北京市北京市北京市,航天,1,"1994—1995,航天总公司二三0厂常务副厂长"
180,王勇,1995,1997,,116.4,39.9,北京市北京市北京市,航天,1,"1995—1997,航天总公司二三0厂厂长、党委副书记（正局级）"
181,王勇,1997,1997,,116.4,39.9,北京市北京市北京市,航天,1,"1997—1997,航天总公司政治部副主任"
